Employee_ID,FName,LName,Gender,State,City,Education_Level,Birthdate,Hiredate,Termdate,Department,Job_Title,Salary,Performance_Rating
00-18245547,Brooke,Shelton,Female,New York,Rochester,High School,11/10/1982,17/11/2017,,Customer Service,Customer Service Representative,61060,Good
00-98202384,Samuel,Cisneros,Male,New York,Buffalo,Bachelor,08/02/1972,03/06/2017,,Sales,Sales Representative,74998,Good
00-90501614,Amy,Smith,Female,New York,Rochester,PhD,02/02/1995,02/06/2017,,Sales,Sales Consultant,106932,Good
00-21081940,Benjamin,Padilla,Male,New York,Buffalo,Bachelor,04/11/1984,31/05/2018,,Marketing,SEO Specialist,98319,Good
00-28696461,Paul,Frederick,Male,New York,New York City,High School,11/01/1993,31/10/2020,,Customer Service,Customer Service Representative,57890,Good
00-47518437,Lori,Hernandez,Female,New York,Rochester,Bachelor,13/11/1986,20/02/2015,,IT,System Administrator,78712,Good
00-68395899,Sara,Jones,Female,New York,Buffalo,Bachelor,19/11/1986,26/12/2019,,Operations,Logistics Coordinator,60456,Satisfactory
00-90543284,Robert,Ramos,Male,New York,Buffalo,Bachelor,30/04/1966,07/06/2016,,Sales,Sales Representative,70608,Satisfactory
00-75145653,Michael,Ramos,Male,Virginia,Norfolk,Master,24/06/1970,29/11/2017,,IT,Software Developer,97179,Excellent
00-28634058,Diane,Tyler,Female,Ohio,Cincinnati,Bachelor,20/09/1982,24/04/2023,,Operations,Logistics Coordinator,60079,Satisfactory
00-21678669,Melissa,Gallegos,Female,Pennsylvania,Allentown,Bachelor,06/08/1987,15/09/2019,,Operations,Logistics Coordinator,57470,Needs Improvement
00-33734184,Regina,Brown,Female,New York,Buffalo,Bachelor,15/02/1984,22/03/2023,,Customer Service,Help Desk Technician,72692,Satisfactory
00-42311297,Brian,Johnson,Male,New York,Buffalo,Master,16/08/1999,28/12/2020,,IT,System Administrator,78520,Good
00-91084098,Nicole,Dixon,Female,New York,New York City,Bachelor,18/02/1996,14/07/2017,,Finance,Accounts Payable Specialist,54090,Satisfactory
00-39701146,Tony,Holder,Male,New York,New York City,High School,05/11/2001,26/02/2024,,IT,IT Support Specialist,60761,Needs Improvement
00-14431462,Ryan,Edwards,Male,New York,Rochester,Master,03/06/1985,15/04/2024,,IT,Software Developer,84557,Good
00-40954383,Christian,Parker,Male,Michigan,Warren,Bachelor,13/05/1976,29/04/2020,,Sales,Sales Representative,79924,Needs Improvement
00-50543196,Aaron,Koch,Male,New York,Rochester,High School,22/05/1981,19/10/2020,,Marketing,Content Creator,60870,Satisfactory
00-34823106,Taylor,Hernandez,Female,New York,Buffalo,High School,07/12/2003,12/02/2017,,Customer Service,Customer Service Representative,61078,Satisfactory
00-88522560,Kara,Rogers,Female,New York,Rochester,Bachelor,10/06/1986,05/09/2015,,Operations,Logistics Coordinator,61402,Good
00-96300248,Luke,King,Male,New York,New York City,Bachelor,10/03/1985,14/10/2017,,Marketing,Content Creator,60925,Satisfactory
00-40291991,Nicholas,Martin,Male,Michigan,Warren,High School,17/03/2004,10/04/2019,,Customer Service,Customer Service Representative,59689,Good
00-91027620,Kevin,Jackson,Male,New York,Rochester,Bachelor,10/01/1995,04/06/2016,,Marketing,Marketing Coordinator,65535,Satisfactory
00-12909691,Michael,Hill,Male,Michigan,Grand Rapids,High School,08/06/1976,20/04/2017,,Marketing,Content Creator,66406,Good
00-55847650,Daniel,Miller,Male,New York,New York City,Bachelor,06/07/1984,18/02/2019,,Operations,Logistics Coordinator,62508,Good
00-34723692,Catherine,Page,Female,New York,Buffalo,High School,11/06/1998,11/07/2023,,Customer Service,Support Specialist,57875,Excellent
00-47684709,Heidi,Payne,Female,West Virginia,Morgantown,Bachelor,24/06/1964,01/02/2022,,Marketing,Marketing Coordinator,58522,Satisfactory
00-59454698,Joseph,Ford,Male,New York,Buffalo,High School,15/05/1994,01/01/2018,,Customer Service,Support Specialist,55906,Needs Improvement
00-10329821,Charles,Patterson,Male,New York,New York City,Bachelor,12/09/1999,30/04/2022,,Operations,Inventory Specialist,57722,Good
00-29143006,Alison,Byrd,Female,New York,Buffalo,Bachelor,18/03/1987,03/11/2017,,Customer Service,Help Desk Technician,72741,Good
00-56188173,David,Baxter,Male,New York,New York City,Master,12/03/1972,15/07/2022,,Sales,Sales Specialist,60867,Good
00-41451618,Brandon,Ramsey,Male,New York,Buffalo,High School,03/11/1982,24/07/2016,,Operations,Inventory Specialist,67159,Good
00-94224928,Patty,Willis,Female,Pennsylvania,Allentown,Bachelor,05/03/1985,13/06/2019,,Operations,Logistics Coordinator,57031,Excellent
00-20129246,Allen,Kaiser,Male,New York,Rochester,High School,01/07/1989,07/06/2017,,Customer Service,Support Specialist,60439,Good
00-69202385,Jeremy,Schroeder,Male,Michigan,Grand Rapids,Bachelor,19/04/1961,15/05/2022,,Operations,Logistics Coordinator,67437,Needs Improvement
00-11724501,Katrina,Velasquez,Female,Michigan,Grand Rapids,High School,13/06/1976,17/01/2023,,Customer Service,Customer Service Representative,60658,Needs Improvement
00-49689300,Brian,Martin,Male,Michigan,Warren,High School,04/03/1984,07/12/2024,,HR,Recruiter,60573,Excellent
00-92447104,Sean,Gonzalez,Male,Michigan,Detroit,Bachelor,17/08/1980,19/10/2022,,Sales,Sales Representative,79999,Good
00-99936616,George,Pham,Male,Michigan,Detroit,Bachelor,12/01/1976,14/03/2019,,Operations,Operations Analyst,95582,Satisfactory
00-66468105,Nicholas,Johnson,Male,New York,Buffalo,High School,21/07/1985,03/10/2022,,Operations,Inventory Specialist,58257,Good
00-56251543,Fred,Collins,Male,Pennsylvania,Allentown,PhD,29/11/1992,16/10/2017,,Sales,Sales Consultant,83982,Good
00-66115154,Robert,Coleman,Male,New York,Buffalo,Bachelor,12/04/1993,15/11/2016,,Customer Service,Help Desk Technician,79783,Good
00-87242120,Daniel,Crawford,Male,North Carolina,Greensboro,Master,10/12/1983,09/02/2017,,Operations,Operations Analyst,83366,Satisfactory
00-96973489,Joseph,May,Male,New York,New York City,High School,14/12/1983,16/07/2018,,IT,IT Support Specialist,67022,Good
00-64597014,Michael,Archer,Male,Michigan,Grand Rapids,Master,05/12/1969,20/03/2022,,IT,Software Developer,84710,Satisfactory
00-18036166,Aaron,Key,Male,Virginia,Norfolk,High School,27/12/1976,20/03/2017,,Customer Service,Support Specialist,67409,Good
00-25284337,Cynthia,Griffin,Female,New York,Buffalo,Bachelor,02/07/1992,18/11/2019,,IT,Software Developer,78653,Good
00-69297263,Jerry,Munoz,Male,New York,New York City,Bachelor,19/12/1988,20/01/2015,,HR,Recruiter,80165,Satisfactory
00-74132366,Matthew,Aguirre,Male,New York,New York City,Bachelor,10/01/1974,13/01/2021,,Customer Service,Help Desk Technician,84844,Excellent
00-43027552,Alan,Clark,Male,Michigan,Detroit,Bachelor,13/08/1988,23/12/2017,,Sales,Sales Representative,72227,Satisfactory
00-75269328,Jessica,Li,Female,New York,Rochester,Bachelor,08/06/1984,03/04/2016,,IT,Software Developer,75386,Good
00-30845672,Lisa,Vaughn,Female,New York,Buffalo,Bachelor,11/09/1989,17/10/2016,,Operations,Inventory Specialist,54988,Good
00-95330116,Yvonne,Carson,Female,Ohio,Cleveland,High School,31/03/1995,22/10/2020,,Operations,Inventory Specialist,53094,Satisfactory
00-78803866,Amanda,Perry,Female,New York,Rochester,Bachelor,07/05/1978,31/10/2018,,Marketing,Content Creator,57612,Good
00-21245841,Allison,Wilkerson,Female,New York,Rochester,Master,23/10/1990,21/10/2016,,IT,System Administrator,97164,Excellent
00-51818089,Benjamin,Ho,Male,New York,Buffalo,Bachelor,03/02/2003,23/10/2017,,Operations,Logistics Coordinator,61075,Satisfactory
00-42862031,Matthew,Kelly,Male,New York,New York City,High School,08/07/1984,05/10/2019,,HR,HR Assistant,60417,Satisfactory
00-42971677,Jackson,Potter,Male,New York,Buffalo,Bachelor,21/10/1962,20/01/2020,,Finance,Financial Analyst,76522,Good
00-29931688,Don,Green,Male,Michigan,Warren,Bachelor,24/05/2002,14/08/2023,,Operations,Operations Analyst,92057,Satisfactory
00-19817970,Daniel,Bruce,Male,North Carolina,Charlotte,High School,27/08/1987,05/09/2017,,Customer Service,Support Specialist,64007,Satisfactory
00-56248692,John,Warren,Male,New York,Rochester,Bachelor,26/12/1975,02/12/2020,,Operations,Logistics Coordinator,65471,Good
00-61015999,Stephanie,Smith,Female,New York,Rochester,Bachelor,14/12/1990,16/02/2018,,Operations,Inventory Specialist,64171,Satisfactory
00-74256437,Patrick,Mullen,Male,New York,Buffalo,Bachelor,08/07/1990,13/05/2022,,Sales,Sales Representative,71379,Good
00-44608672,Lisa,Moreno,Female,New York,New York City,High School,30/10/1989,01/10/2016,,IT,IT Support Specialist,60437,Good
00-37072445,Lisa,Kennedy,Female,Virginia,Richmond,Bachelor,08/12/1979,06/03/2023,,HR,HR Coordinator,57951,Needs Improvement
00-55969372,Shirley,Lowe,Female,Illinois,Naperville,Bachelor,24/11/1995,21/11/2020,,Customer Service,Support Specialist,54060,Good
00-80302293,Brandon,Garner,Male,New York,Rochester,Bachelor,23/02/2003,03/07/2017,,Operations,Inventory Specialist,66185,Good
00-46881809,Tony,Mcdonald,Male,North Carolina,Charlotte,Bachelor,19/12/1974,23/10/2022,,Customer Service,Help Desk Technician,79601,Satisfactory
00-62054365,Brian,Perez,Male,New York,Rochester,Bachelor,05/03/1972,13/02/2023,,Customer Service,Support Specialist,60675,Satisfactory
00-67441199,William,Rodriguez,Male,New York,Rochester,Master,08/10/1998,11/01/2019,,IT,Software Developer,100321,Satisfactory
00-69742517,Neil,Hunt,Male,Pennsylvania,Pittsburgh,Bachelor,28/06/1975,30/10/2023,,IT,IT Support Specialist,66043,Good
00-59499531,Jay,Daugherty,Male,Michigan,Warren,Bachelor,15/12/1975,01/03/2016,,Marketing,Content Creator,71859,Satisfactory
00-34572406,James,Harris,Male,New York,Rochester,High School,07/04/2001,19/08/2024,,Customer Service,Customer Service Representative,59115,Satisfactory
00-39609418,Stephanie,Chapman,Female,New York,Buffalo,Bachelor,15/02/1997,29/05/2024,,Marketing,Marketing Coordinator,62060,Satisfactory
00-59047374,Jessica,Henry,Female,New York,Rochester,Bachelor,09/10/1994,16/02/2022,,Customer Service,Support Specialist,58126,Excellent
00-61795004,Rodney,Washington,Male,New York,New York City,High School,21/05/1992,22/11/2021,,Operations,Inventory Specialist,65808,Excellent
00-80992433,Charles,West,Male,Virginia,Virginia Beach,Bachelor,04/11/1992,12/06/2019,,Operations,Operations Analyst,61496,Satisfactory
00-67158027,Raven,Rodriguez,Female,New York,New York City,High School,21/05/1961,17/12/2017,,IT,IT Support Specialist,57297,Needs Improvement
00-87545140,Patrick,Yates,Male,Michigan,Grand Rapids,High School,11/01/1978,01/08/2017,,Customer Service,Help Desk Technician,75648,Excellent
00-26148236,Jorge,Sharp,Male,New York,New York City,Bachelor,11/06/1970,02/08/2015,,Marketing,Marketing Coordinator,72591,Good
00-28534098,Heather,Bell,Female,North Carolina,Greensboro,Bachelor,08/10/1969,03/12/2018,,Customer Service,Customer Service Representative,57359,Satisfactory
00-27396478,Stephanie,Johnson,Female,New York,New York City,High School,23/01/1961,06/03/2024,,Customer Service,Support Specialist,63222,Good
00-61415792,Brandi,Caldwell,Female,New York,Buffalo,High School,07/06/1998,23/04/2020,,Customer Service,Support Specialist,56196,Good
00-24744772,Jason,Tate,Male,Michigan,Detroit,Bachelor,05/02/1980,24/03/2017,,Operations,Inventory Specialist,66927,Good
00-66599806,Linda,Maynard,Female,New York,Buffalo,High School,09/01/2000,05/03/2022,,Marketing,Content Creator,53646,Satisfactory
00-76060625,Amy,Martinez,Female,New York,Rochester,Bachelor,20/10/1988,16/08/2017,,IT,IT Support Specialist,64188,Satisfactory
00-52892856,Jessica,Holder,Female,New York,Buffalo,Bachelor,01/10/1989,22/08/2022,,Customer Service,Support Specialist,60696,Good
00-88424329,Lauren,Reyes,Female,New York,Rochester,Bachelor,27/10/1981,17/05/2023,,IT,Software Developer,102655,Excellent
00-46143610,Rachel,Green,Female,New York,New York City,PhD,15/03/1967,16/09/2023,,IT,IT Manager,109382,Good
00-87246064,Todd,Price,Male,North Carolina,Raleigh,Bachelor,27/12/2002,20/06/2016,,Customer Service,Help Desk Technician,68720,Good
00-98146576,Jared,Kelly,Male,New York,Rochester,Bachelor,19/12/2003,19/06/2018,,Operations,Logistics Coordinator,65715,Good
00-29776212,Juan,Wilson,Male,New York,New York City,Master,15/03/1977,13/08/2023,,Sales,Sales Consultant,89929,Excellent
00-71937331,Timothy,Rocha,Male,New York,Rochester,Master,26/07/1974,21/05/2020,,Sales,Sales Consultant,68352,Good
00-99674912,Darryl,Ayers,Male,Michigan,Detroit,Bachelor,19/10/1997,25/02/2022,,Operations,Logistics Coordinator,61056,Needs Improvement
00-56290206,James,Brown,Male,New York,New York City,Bachelor,26/11/1996,14/02/2024,,Customer Service,Customer Service Representative,71209,Satisfactory
00-72228848,Michael,Kline,Male,Michigan,Detroit,Bachelor,01/08/1969,16/11/2023,,Marketing,SEO Specialist,70117,Excellent
00-25598434,Lindsey,Jones,Female,New York,New York City,Bachelor,14/12/1992,06/07/2023,,Operations,Logistics Coordinator,58715,Good
00-97971567,Daniel,Robinson,Male,Michigan,Grand Rapids,Bachelor,07/06/1977,21/05/2016,,Operations,Inventory Specialist,72720,Good
00-40894000,Tamara,Everett,Female,New York,Buffalo,Master,29/05/1983,12/11/2021,,Sales,Sales Specialist,59647,Satisfactory
00-22563750,Tammy,Wang,Female,North Carolina,Raleigh,Bachelor,27/11/1975,13/12/2017,,Sales,Sales Representative,66253,Good
00-29329805,Sarah,Campbell,Female,New York,New York City,Master,24/07/1992,24/03/2023,,Sales,Sales Specialist,83327,Satisfactory
00-96584886,Patrick,Neal,Male,New York,Buffalo,High School,26/02/1976,29/08/2022,,Operations,Inventory Specialist,60305,Good
00-17529652,Christopher,Walker,Male,New York,Buffalo,Bachelor,30/11/1983,23/02/2024,,Sales,Sales Consultant,99649,Satisfactory
00-46202036,Tonya,Wyatt,Female,New York,New York City,Bachelor,24/07/1984,15/07/2018,,Operations,Logistics Coordinator,62793,Good
00-75530149,Makayla,Johnson,Female,North Carolina,Raleigh,Bachelor,10/04/1977,28/04/2019,,Operations,Logistics Coordinator,63845,Needs Improvement
00-11577154,Thomas,Rodgers,Male,Michigan,Detroit,Bachelor,26/05/1979,22/08/2019,,Operations,Inventory Specialist,70889,Good
00-39488936,Joseph,Jones,Male,New York,New York City,Bachelor,02/03/1961,07/01/2022,,Sales,Sales Representative,76631,Satisfactory
00-36905453,John,Perez,Male,Illinois,Chicago,High School,27/01/2004,27/02/2015,,Customer Service,Customer Service Representative,63476,Good
00-30340520,Barbara,Buck,Female,New York,New York City,Bachelor,26/12/1983,27/05/2015,,Customer Service,Help Desk Technician,71944,Satisfactory
00-79523757,Tracy,Diaz,Female,New York,Rochester,Bachelor,07/07/1997,10/11/2017,,Operations,Operations Analyst,73706,Good
00-62035978,Matthew,Hays,Male,Michigan,Grand Rapids,Bachelor,10/02/1981,29/09/2023,,Operations,Logistics Coordinator,71908,Good
00-37459975,Philip,Marquez,Male,Ohio,Columbus,PhD,08/02/1993,05/04/2024,,Finance,Financial Analyst,70484,Excellent
00-70580360,Dana,Parrish,Female,Illinois,Aurora,Master,24/04/2000,27/08/2022,,Sales,Sales Consultant,87045,Satisfactory
00-78385115,Jennifer,Hall,Female,North Carolina,Raleigh,High School,14/09/1999,02/08/2017,,Marketing,Content Creator,58498,Good
00-91235551,Terry,Smith,Male,New York,Rochester,Bachelor,14/11/1980,07/01/2019,,Operations,Inventory Specialist,60198,Good
00-95649359,Donald,Gilmore,Male,Michigan,Warren,PhD,23/07/1982,17/04/2016,,Finance,Financial Analyst,94489,Needs Improvement
00-11171326,Deborah,Fisher,Female,New York,New York City,Bachelor,25/01/1978,26/10/2023,,IT,System Administrator,96126,Good
00-43983200,Melanie,Henry,Female,Ohio,Columbus,Bachelor,08/08/1989,15/11/2021,,Customer Service,Support Specialist,60526,Satisfactory
00-90449296,Kevin,Cobb,Male,New York,Buffalo,Master,18/11/1987,29/11/2017,,Sales,Sales Specialist,64995,Good
00-66278367,Joseph,Flores,Male,New York,Buffalo,Bachelor,14/08/1966,06/04/2017,,Customer Service,Help Desk Technician,66970,Satisfactory
00-16979130,James,Flores,Male,New York,Buffalo,Bachelor,08/10/1973,24/10/2016,,Customer Service,Support Specialist,59137,Satisfactory
00-45104776,Chad,Rodriguez,Male,New York,Buffalo,PhD,04/11/1969,01/08/2021,,Sales,Sales Consultant,82729,Good
00-38876806,Sergio,Bullock,Male,New York,New York City,Bachelor,11/09/1965,19/12/2018,,Customer Service,Support Specialist,62756,Excellent
00-10122731,Donna,Aguirre,Female,Ohio,Cleveland,Master,31/05/1969,22/02/2016,,Operations,Operations Analyst,79145,Excellent
00-62546836,Kayla,Watson,Female,New York,Buffalo,Bachelor,22/11/1989,06/08/2016,,Operations,Logistics Coordinator,60824,Excellent
00-81215433,Vincent,Garcia,Male,New York,New York City,Bachelor,11/12/2002,21/05/2022,,Customer Service,Customer Service Representative,65764,Good
00-18054992,John,Bennett,Male,Michigan,Warren,Bachelor,19/08/2001,30/12/2020,,Sales,Sales Representative,79912,Good
00-80319709,Benjamin,Farmer,Male,New York,Buffalo,Bachelor,02/03/1980,12/11/2022,,Sales,Sales Consultant,88061,Satisfactory
00-14794568,Christopher,Martin,Male,New York,Rochester,Bachelor,02/03/1970,13/10/2017,,Sales,Sales Consultant,77672,Satisfactory
00-18220986,Michael,Hernandez,Male,Pennsylvania,Allentown,High School,25/02/1992,02/11/2017,,Operations,Inventory Specialist,54892,Needs Improvement
00-18573074,Lance,Chang,Male,New York,Buffalo,Bachelor,24/03/1973,24/11/2018,,IT,Software Developer,111621,Good
00-55624694,Diane,Ingram,Female,New York,New York City,PhD,05/06/1986,13/06/2016,,Sales,Sales Specialist,68288,Good
00-54315034,Elizabeth,Mcdonald,Female,North Carolina,Raleigh,Bachelor,18/12/1974,15/01/2017,,Operations,Logistics Coordinator,55096,Excellent
00-23828160,Ryan,Alexander,Male,New York,Buffalo,Bachelor,19/08/1995,11/01/2017,,IT,IT Support Specialist,58942,Excellent
00-74063707,James,Brown,Male,New York,New York City,High School,13/06/1993,14/07/2018,,Marketing,Content Creator,63706,Satisfactory
00-77872004,Mary,Ward,Female,New York,Buffalo,Bachelor,19/03/1990,09/11/2015,,Customer Service,Support Specialist,56213,Satisfactory
00-95786832,Theresa,Pearson,Female,New York,New York City,Master,27/10/1984,26/07/2015,,Sales,Sales Manager,118385,Good
00-52649180,Phillip,Goodwin,Male,New York,Buffalo,Master,14/01/1988,06/07/2018,,Sales,Sales Specialist,52966,Satisfactory
00-75371853,Kim,Brown,Female,Michigan,Grand Rapids,Bachelor,13/11/1988,07/02/2023,,HR,HR Assistant,64479,Satisfactory
00-45200483,Michelle,Parker,Female,New York,New York City,Bachelor,03/05/1979,30/03/2015,,IT,IT Support Specialist,61986,Satisfactory
00-30772573,Jacqueline,Parsons,Female,Pennsylvania,Allentown,Master,13/12/1966,12/12/2023,,IT,Software Developer,103925,Satisfactory
00-64331127,Jeremy,Nicholson,Male,Michigan,Grand Rapids,Bachelor,16/03/1994,23/11/2023,,Marketing,Marketing Coordinator,60055,Needs Improvement
00-84994765,Joshua,Bradford,Male,New York,Rochester,Bachelor,12/01/1985,02/10/2021,,Operations,Inventory Specialist,72618,Satisfactory
00-23801703,Cheryl,White,Female,New York,New York City,Bachelor,06/01/1997,20/01/2019,,Sales,Sales Representative,63621,Good
